MeterReadingID,Chave_Data,SiteID,DeviceID,Energia_kWh,Agua_m3,ReadingType
MW-038738,20240407,S-002,D-0024,390.63,38.39,aggregate
MW-038739,20240324,S-001,D-0030,551.35,16.66,aggregate
MW-038740,20230917,S-004,D-0030,706.45,21.94,aggregate
MW-038741,20230801,S-004,D-0023,712.78,19.37,aggregate
MW-038742,20240301,S-002,D-0030,261.08,19.2,aggregate
MW-038743,20241021,S-002,D-0018,274.65,7.44,aggregate
MW-038744,20240402,S-002,D-0033,1105.62,38.48,aggregate
MW-038745,20240904,S-002,D-0041,591.3,17.16,aggregate
MW-038746,20240129,S-002,D-0022,382.27,23.31,aggregate
MW-038747,20231121,S-005,D-0044,417.29,7.29,aggregate
MW-038748,20230112,S-005,D-0007,483.36,27.77,aggregate
MW-038749,20240217,S-004,D-0014,148.55,8.64,aggregate
MW-038750,20230719,S-004,D-0003,353.27,30.82,aggregate
MW-038751,20230524,S-001,D-0048,625.81,33.33,aggregate
MW-038752,20240227,S-002,D-0001,608.07,22.33,aggregate
MW-038753,20240919,S-004,D-0028,546.89,7.95,aggregate
MW-038754,20230902,S-002,D-0016,587.31,14.14,instant
MW-038755,20231124,S-005,D-0049,563.34,17.89,aggregate
MW-038756,20240712,S-005,D-0014,494.09,9.48,aggregate
MW-038757,20231026,S-003,D-0004,1596.83,9.32,aggregate
MW-038758,20241221,S-004,D-0004,665.96,5.67,aggregate
MW-038759,20230814,S-005,D-0022,793.25,19.78,aggregate
MW-038760,20230809,S-003,D-0037,684.42,15.39,instant
MW-038761,20230922,S-002,D-0014,541.09,43.39,aggregate
MW-038762,20231227,S-003,D-0050,733.81,12.89,aggregate
MW-038763,20230618,S-005,D-0025,267.31,12.42,aggregate
MW-038764,20241126,S-005,D-0040,467.43,11.46,aggregate
MW-038765,20240314,S-001,D-0018,295.25,1.86,aggregate
MW-038766,20240331,S-005,D-0040,206.99,12.52,aggregate
MW-038767,20231116,S-001,D-0022,408.47,29.57,instant
MW-038768,20240623,S-003,D-0014,1095.05,3.1,aggregate
MW-038769,20230420,S-001,D-0029,315.99,43.1,aggregate
MW-038770,20241101,S-004,D-0043,387.3,28.5,aggregate
MW-038771,20240727,S-004,D-0016,551.03,8.1,aggregate
MW-038772,20230414,S-005,D-0004,492.76,18.31,aggregate
MW-038773,20230807,S-003,D-0011,599.07,65.24,aggregate
MW-038774,20241107,S-005,D-0009,290.58,24.45,aggregate
MW-038775,20230304,S-002,D-0008,373.77,9.19,aggregate
MW-038776,20231208,S-002,D-0017,401.48,9.82,aggregate
MW-038777,20230616,S-002,D-0046,195.8,24.42,aggregate
MW-038778,20230325,S-002,D-0011,426.28,10.27,aggregate
MW-038779,20230104,S-002,D-0042,708.5,54.16,aggregate
MW-038780,20240511,S-002,D-0009,259.07,6.63,aggregate
MW-038781,20241008,S-005,D-0045,404.2,27.35,aggregate
MW-038782,20240326,S-004,D-0035,496.92,2.55,instant
MW-038783,20230120,S-001,D-0005,805.07,22.23,aggregate
MW-038784,20240321,S-002,D-0030,382.85,23.16,aggregate
MW-038785,20231020,S-004,D-0007,750.1,5.06,aggregate
MW-038786,20240623,S-001,D-0002,216.39,9.94,instant
MW-038787,20230609,S-002,D-0003,206.77,3.22,instant
MW-038788,20241215,S-003,D-0012,432.12,29.63,aggregate
MW-038789,20231209,S-005,D-0042,576.08,11.5,instant
MW-038790,20230131,S-002,D-0041,384.03,10.68,aggregate
MW-038791,20230927,S-002,D-0009,329.21,8.9,aggregate
MW-038792,20231230,S-003,D-0049,546.87,39.82,aggregate
MW-038793,20230102,S-004,D-0045,154.61,18.95,aggregate
MW-038794,20240209,S-004,D-0001,540.35,55.37,instant
MW-038795,20230109,S-004,D-0034,490.85,11.41,aggregate
MW-038796,20231017,S-001,D-0014,692.28,20.5,aggregate
MW-038797,20241019,S-002,D-0042,644.77,29.49,aggregate
MW-038798,20231206,S-003,D-0019,1273.55,9.66,aggregate
MW-038799,20230118,S-004,D-0006,807.87,6.76,aggregate
MW-038800,20230514,S-001,D-0006,436.43,11.91,aggregate
MW-038801,20240602,S-005,D-0019,301.34,35.43,aggregate
MW-038802,20230604,S-005,D-0018,710.3,27.61,aggregate
MW-038803,20240119,S-004,D-0048,435.64,12.55,aggregate
MW-038804,20230909,S-005,D-0003,367.47,5.44,instant
MW-038805,20241115,S-003,D-0037,266.12,17.92,aggregate
MW-038806,20230310,S-003,D-0032,610.1,2.44,aggregate
MW-038807,20240223,S-004,D-0047,533.45,10.49,aggregate
MW-038808,20230505,S-001,D-0012,427.46,10.22,instant
MW-038809,20230129,S-001,D-0048,828.9,10.45,aggregate
MW-038810,20240316,S-001,D-0038,161.52,16.47,aggregate
MW-038811,20230409,S-003,D-0037,345.87,26.95,instant
MW-038812,20240305,S-003,D-0025,843.12,9.8,aggregate
MW-038813,20240721,S-003,D-0016,456.45,62.25,instant
MW-038814,20231213,S-003,D-0038,404.19,24.15,aggregate
MW-038815,20230721,S-005,D-0042,506.92,11.39,aggregate
MW-038816,20230109,S-001,D-0027,786.79,9.44,aggregate
MW-038817,20240729,S-005,D-0017,284.75,27.04,instant
MW-038818,20230817,S-002,D-0005,212.08,7.28,aggregate
MW-038819,20240604,S-001,D-0036,780.86,20.75,aggregate
MW-038820,20241114,S-003,D-0016,155.51,2.75,instant
MW-038821,20230126,S-001,D-0022,408.72,19.64,aggregate
MW-038822,20231126,S-003,D-0046,796.32,6.15,aggregate
MW-038823,20230522,S-005,D-0020,284.63,44.69,instant
MW-038824,20240124,S-003,D-0049,692.77,10.52,aggregate
MW-038825,20240129,S-001,D-0006,588.38,10.91,aggregate
MW-038826,20231105,S-001,D-0019,1022.15,2.75,aggregate
MW-038827,20240906,S-003,D-0012,577.56,19.46,aggregate
MW-038828,20230216,S-002,D-0021,489.81,11.9,instant
MW-038829,20240929,S-001,D-0037,392.74,33.56,aggregate
MW-038830,20230902,S-002,D-0007,122.02,33.08,instant
MW-038831,20231230,S-004,D-0007,377.03,50.57,aggregate
MW-038832,20230906,S-001,D-0017,382.87,43.97,aggregate
MW-038833,20231113,S-001,D-0046,202.13,22.91,aggregate
MW-038834,20240304,S-005,D-0046,230.3,16.5,instant
MW-038835,20240724,S-001,D-0033,534.03,14.68,aggregate
MW-038836,20240505,S-001,D-0042,657.85,31.78,aggregate
MW-038837,20230125,S-001,D-0004,629.3,1.96,aggregate
MW-038838,20230729,S-002,D-0037,222.11,37.82,aggregate
MW-038839,20240404,S-002,D-0027,497.77,13.7,aggregate
MW-038840,20241121,S-004,D-0045,305.17,8.38,instant
MW-038841,20230825,S-004,D-0014,568.98,20.0,aggregate
MW-038842,20240206,S-001,D-0028,505.61,19.08,instant
MW-038843,20241029,S-003,D-0047,233.6,15.52,aggregate
MW-038844,20230726,S-003,D-0024,250.09,7.55,aggregate
MW-038845,20230219,S-005,D-0040,533.35,27.56,aggregate
MW-038846,20240819,S-002,D-0020,459.89,20.89,aggregate
MW-038847,20240524,S-002,D-0003,313.21,21.03,aggregate
MW-038848,20240516,S-001,D-0040,458.52,36.8,aggregate
MW-038849,20230916,S-004,D-0040,281.86,14.12,aggregate
MW-038850,20230317,S-002,D-0024,187.47,13.51,aggregate
MW-038851,20241223,S-002,D-0041,194.65,16.35,aggregate
MW-038852,20240722,S-001,D-0043,600.33,33.01,aggregate
MW-038853,20240101,S-003,D-0019,329.03,4.29,aggregate
MW-038854,20231024,S-003,D-0047,502.82,37.92,aggregate
MW-038855,20240208,S-003,D-0013,528.13,15.05,aggregate
MW-038856,20231027,S-002,D-0025,392.24,5.83,instant
MW-038857,20230505,S-004,D-0046,261.68,1.72,aggregate
MW-038858,20240816,S-005,D-0019,409.88,4.14,aggregate
MW-038859,20230627,S-005,D-0033,236.9,7.13,instant
MW-038860,20240205,S-003,D-0004,219.92,13.59,instant
MW-038861,20240124,S-004,D-0029,188.12,33.34,aggregate
MW-038862,20241104,S-004,D-0050,706.28,48.16,aggregate
MW-038863,20230303,S-004,D-0022,361.73,9.64,aggregate
MW-038864,20240526,S-004,D-0019,787.57,8.73,aggregate
MW-038865,20240125,S-003,D-0022,731.27,8.94,aggregate
MW-038866,20241022,S-003,D-0049,390.3,33.66,aggregate
MW-038867,20230102,S-004,D-0013,619.88,16.52,aggregate
MW-038868,20231027,S-001,D-0002,942.63,19.67,aggregate
MW-038869,20240902,S-001,D-0050,344.68,11.96,aggregate
MW-038870,20241213,S-005,D-0040,339.05,13.44,aggregate
MW-038871,20230726,S-005,D-0050,558.72,16.38,instant
MW-038872,20241125,S-005,D-0045,185.61,20.97,aggregate
MW-038873,20241108,S-004,D-0021,191.13,37.84,aggregate
MW-038874,20240606,S-001,D-0047,300.5,10.33,aggregate
MW-038875,20240125,S-002,D-0019,627.46,8.86,aggregate
MW-038876,20240731,S-005,D-0021,614.38,18.73,aggregate
MW-038877,20240916,S-005,D-0020,600.9,32.83,aggregate
MW-038878,20240721,S-002,D-0018,682.27,17.74,aggregate
MW-038879,20240702,S-005,D-0004,522.41,20.85,instant
MW-038880,20230127,S-004,D-0037,368.83,12.23,aggregate
MW-038881,20240202,S-003,D-0007,417.52,54.1,aggregate
MW-038882,20230307,S-001,D-0046,323.64,20.12,aggregate
MW-038883,20230312,S-003,D-0028,562.05,35.55,instant
MW-038884,20240202,S-005,D-0018,621.58,20.27,aggregate
MW-038885,20240704,S-002,D-0004,362.14,20.86,aggregate
MW-038886,20240907,S-005,D-0016,170.17,29.34,instant
MW-038887,20230526,S-005,D-0020,821.73,44.7,aggregate
MW-038888,20230703,S-001,D-0027,420.98,26.67,aggregate
MW-038889,20240223,S-004,D-0034,199.46,19.16,aggregate
MW-038890,20240526,S-001,D-0028,654.68,8.04,instant
MW-038891,20230702,S-003,D-0012,260.56,1.91,aggregate
MW-038892,20230517,S-003,D-0010,341.7,25.72,aggregate
MW-038893,20240918,S-001,D-0012,670.3,20.4,aggregate
MW-038894,20230818,S-003,D-0044,453.9,3.61,instant
MW-038895,20230112,S-002,D-0012,549.63,19.2,aggregate
MW-038896,20240915,S-001,D-0019,421.76,6.39,aggregate
MW-038897,20241108,S-002,D-0017,768.62,33.12,aggregate
MW-038898,20240625,S-005,D-0049,495.52,5.65,aggregate
MW-038899,20240104,S-001,D-0038,642.12,19.06,aggregate
MW-038900,20240208,S-001,D-0021,280.69,67.77,aggregate
MW-038901,20230204,S-003,D-0019,642.41,16.79,aggregate
MW-038902,20230506,S-005,D-0045,283.16,22.81,instant
MW-038903,20231221,S-001,D-0045,717.29,12.55,instant
MW-038904,20241115,S-002,D-0011,235.04,14.82,aggregate
MW-038905,20240820,S-005,D-0011,429.85,6.91,aggregate
MW-038906,20241109,S-003,D-0022,293.76,12.21,aggregate
MW-038907,20241109,S-005,D-0014,426.04,8.46,aggregate
MW-038908,20240907,S-002,D-0019,529.2,31.04,aggregate
MW-038909,20240229,S-004,D-0002,689.38,36.08,instant
MW-038910,20230418,S-002,D-0033,758.25,57.17,aggregate
MW-038911,20231101,S-001,D-0039,425.12,9.21,aggregate
MW-038912,20240320,S-004,D-0046,270.66,16.78,aggregate
MW-038913,20230108,S-003,D-0009,1003.82,34.56,aggregate
MW-038914,20231101,S-001,D-0006,909.85,3.87,aggregate
MW-038915,20230325,S-001,D-0041,326.89,16.85,instant
MW-038916,20240225,S-002,D-0024,722.37,24.81,aggregate
MW-038917,20230805,S-005,D-0002,539.15,19.44,aggregate
MW-038918,20230601,S-001,D-0048,399.27,50.94,aggregate
MW-038919,20230526,S-004,D-0006,543.42,24.21,aggregate
MW-038920,20230402,S-001,D-0038,566.99,20.44,instant
MW-038921,20241105,S-001,D-0044,680.53,11.07,aggregate
MW-038922,20231009,S-003,D-0024,648.5,9.06,aggregate
MW-038923,20240408,S-005,D-0003,1101.84,16.12,aggregate
MW-038924,20240109,S-002,D-0008,422.7,13.28,aggregate
MW-038925,20240923,S-005,D-0038,326.07,24.52,aggregate
MW-038926,20240615,S-002,D-0009,408.2,5.83,aggregate
MW-038927,20240409,S-003,D-0015,246.64,11.52,aggregate
MW-038928,20240601,S-005,D-0012,308.97,14.9,aggregate
MW-038929,20230724,S-002,D-0005,611.42,29.47,aggregate
MW-038930,20240426,S-001,D-0013,657.9,24.67,aggregate
MW-038931,20241015,S-005,D-0009,366.4,8.91,aggregate
MW-038932,20241025,S-003,D-0032,233.32,7.5,aggregate
MW-038933,20230507,S-003,D-0037,465.99,1.08,aggregate
MW-038934,20240320,S-005,D-0047,498.75,12.22,aggregate
MW-038935,20241013,S-004,D-0017,716.13,54.89,aggregate
MW-038936,20240131,S-001,D-0018,191.71,44.94,aggregate
MW-038937,20230612,S-003,D-0021,202.39,52.69,aggregate
MW-038938,20240128,S-003,D-0009,174.66,3.77,aggregate
MW-038939,20230529,S-001,D-0012,316.69,13.27,instant
MW-038940,20230829,S-001,D-0001,907.57,12.99,aggregate
MW-038941,20230707,S-005,D-0024,267.05,25.73,aggregate
MW-038942,20230913,S-003,D-0012,201.52,18.72,aggregate
MW-038943,20230530,S-001,D-0036,669.45,33.79,aggregate
MW-038944,20240530,S-001,D-0026,392.04,18.24,aggregate
MW-038945,20231003,S-005,D-0047,352.36,4.24,aggregate
MW-038946,20240620,S-004,D-0020,142.74,26.58,aggregate
MW-038947,20230820,S-005,D-0003,286.14,24.35,aggregate
MW-038948,20230918,S-005,D-0041,437.71,11.95,aggregate
MW-038949,20240125,S-001,D-0031,215.09,25.57,aggregate
MW-038950,20230217,S-002,D-0042,1185.13,21.55,instant
MW-038951,20241110,S-004,D-0047,451.09,35.45,instant
MW-038952,20240624,S-001,D-0036,642.87,26.27,instant
MW-038953,20240211,S-004,D-0018,320.15,20.69,aggregate
MW-038954,20230726,S-004,D-0022,387.85,14.31,aggregate
MW-038955,20230323,S-003,D-0025,619.37,37.88,aggregate
MW-038956,20240424,S-001,D-0041,357.24,13.67,aggregate
MW-038957,20240412,S-001,D-0008,406.19,4.53,aggregate
MW-038958,20230427,S-002,D-0037,526.76,2.43,aggregate
MW-038959,20231218,S-001,D-0013,452.62,36.61,aggregate
MW-038960,20230205,S-005,D-0026,412.35,43.5,aggregate
MW-038961,20231123,S-001,D-0045,719.53,18.13,instant
MW-038962,20240105,S-002,D-0030,312.02,22.2,instant
MW-038963,20240218,S-004,D-0025,258.75,30.01,aggregate
MW-038964,20230429,S-001,D-0010,713.98,16.98,aggregate
MW-038965,20231102,S-005,D-0009,655.84,17.51,aggregate
MW-038966,20230721,S-005,D-0010,751.74,20.28,aggregate
MW-038967,20240207,S-004,D-0035,284.97,3.38,aggregate
MW-038968,20240110,S-003,D-0017,339.92,16.97,aggregate
MW-038969,20240814,S-002,D-0024,673.94,4.16,aggregate
MW-038970,20240923,S-004,D-0004,1023.74,39.67,aggregate
MW-038971,20240712,S-001,D-0010,758.26,12.15,aggregate
MW-038972,20230421,S-002,D-0009,674.36,63.33,instant
MW-038973,20231227,S-003,D-0046,380.08,4.52,aggregate
MW-038974,20230819,S-004,D-0002,210.22,15.01,aggregate
MW-038975,20240520,S-002,D-0038,292.27,8.66,instant
MW-038976,20230708,S-003,D-0026,394.67,34.18,aggregate
MW-038977,20230605,S-004,D-0014,387.86,4.6,aggregate
MW-038978,20240213,S-001,D-0048,374.67,7.58,aggregate
MW-038979,20230804,S-005,D-0026,771.49,20.48,aggregate
MW-038980,20230815,S-004,D-0026,265.51,16.65,aggregate
MW-038981,20240518,S-003,D-0045,493.79,17.35,instant
MW-038982,20240626,S-001,D-0040,325.66,50.41,aggregate
MW-038983,20240911,S-001,D-0033,586.06,4.06,aggregate
MW-038984,20230825,S-001,D-0049,300.05,15.12,instant
MW-038985,20240424,S-002,D-0008,766.05,66.56,aggregate
MW-038986,20231204,S-004,D-0042,343.13,27.79,aggregate
MW-038987,20231015,S-003,D-0005,355.76,25.75,aggregate
MW-038988,20241113,S-005,D-0030,366.49,6.11,aggregate
MW-038989,20240329,S-001,D-0009,585.15,31.51,aggregate
MW-038990,20240514,S-002,D-0001,648.46,3.31,aggregate
MW-038991,20240825,S-001,D-0023,415.0,43.64,aggregate
MW-038992,20240421,S-001,D-0032,708.61,9.75,aggregate
MW-038993,20240704,S-003,D-0049,350.56,9.78,aggregate
MW-038994,20240211,S-004,D-0045,416.55,14.65,aggregate
MW-038995,20230328,S-002,D-0021,515.43,27.13,aggregate
MW-038996,20230212,S-004,D-0028,324.43,9.49,aggregate
MW-038997,20230201,S-001,D-0013,412.96,27.52,aggregate
MW-038998,20241112,S-005,D-0042,750.48,31.21,aggregate
MW-038999,20230701,S-002,D-0037,95.06,18.39,aggregate
MW-039000,20230626,S-003,D-0041,634.09,29.0,instant
MW-039001,20241012,S-003,D-0006,447.76,23.72,instant
MW-039002,20231204,S-003,D-0033,482.66,11.8,aggregate
MW-039003,20240906,S-003,D-0020,422.6,1.18,instant
MW-039004,20230315,S-002,D-0049,212.48,30.71,aggregate
MW-039005,20240121,S-001,D-0040,237.23,15.71,aggregate
MW-039006,20240426,S-003,D-0017,302.34,17.76,instant
MW-039007,20241218,S-001,D-0046,547.36,11.79,aggregate
MW-039008,20230919,S-003,D-0043,383.38,5.78,instant
MW-039009,20231211,S-001,D-0034,108.66,24.55,aggregate
MW-039010,20241217,S-005,D-0029,247.29,23.6,aggregate
MW-039011,20230628,S-002,D-0042,409.9,37.6,instant
MW-039012,20240307,S-004,D-0048,721.0,3.51,aggregate
MW-039013,20231014,S-001,D-0044,242.16,11.7,aggregate
MW-039014,20230214,S-005,D-0026,361.32,51.48,aggregate
MW-039015,20230417,S-004,D-0045,491.75,44.9,aggregate
MW-039016,20230724,S-001,D-0015,565.72,30.52,aggregate
MW-039017,20240504,S-004,D-0048,754.57,4.96,instant
MW-039018,20240104,S-005,D-0005,546.53,18.33,instant
MW-039019,20240315,S-004,D-0043,692.29,25.16,aggregate
MW-039020,20240918,S-004,D-0029,1005.28,35.81,aggregate
MW-039021,20240101,S-003,D-0029,868.13,9.54,aggregate
MW-039022,20240131,S-005,D-0036,363.07,16.91,aggregate
MW-039023,20241217,S-004,D-0017,567.15,13.21,aggregate
MW-039024,20230909,S-004,D-0048,569.39,27.76,aggregate
MW-039025,20240124,S-003,D-0027,360.76,30.32,instant
MW-039026,20241106,S-001,D-0030,666.78,4.92,aggregate
MW-039027,20230902,S-002,D-0012,580.54,3.1,aggregate
MW-039028,20240612,S-003,D-0045,551.96,57.73,aggregate
MW-039029,20230124,S-002,D-0037,773.88,19.55,aggregate
MW-039030,20241218,S-003,D-0034,348.13,52.23,instant
MW-039031,20240128,S-003,D-0042,1104.72,16.19,instant
MW-039032,20230717,S-003,D-0049,578.31,10.34,aggregate
MW-039033,20240124,S-001,D-0026,285.85,4.41,instant
MW-039034,20241026,S-004,D-0022,472.75,5.24,aggregate
MW-039035,20240217,S-004,D-0029,651.4,15.53,aggregate
MW-039036,20240329,S-002,D-0006,504.26,16.04,aggregate
MW-039037,20241101,S-001,D-0036,365.18,13.68,aggregate
MW-039038,20231211,S-001,D-0015,509.75,21.87,instant
MW-039039,20240913,S-005,D-0046,1041.83,20.65,aggregate
MW-039040,20231102,S-005,D-0036,237.99,12.86,aggregate
MW-039041,20230524,S-001,D-0042,538.58,59.73,aggregate
MW-039042,20230512,S-002,D-0029,507.32,34.75,instant
MW-039043,20240707,S-002,D-0041,358.62,11.48,instant
MW-039044,20240715,S-005,D-0043,268.22,22.76,aggregate
MW-039045,20240307,S-002,D-0045,728.63,6.58,aggregate
MW-039046,20240421,S-005,D-0012,289.72,22.07,aggregate
MW-039047,20231019,S-001,D-0014,306.46,10.25,aggregate
MW-039048,20230420,S-005,D-0017,314.08,7.59,aggregate
MW-039049,20230302,S-002,D-0010,457.03,8.48,aggregate
MW-039050,20231107,S-001,D-0031,345.8,43.59,aggregate
MW-039051,20240210,S-003,D-0033,439.81,3.29,aggregate
MW-039052,20230821,S-002,D-0049,499.14,15.11,aggregate
MW-039053,20240123,S-003,D-0031,339.72,5.92,aggregate
MW-039054,20231004,S-001,D-0017,293.69,87.02,instant
MW-039055,20230420,S-005,D-0035,312.14,29.05,aggregate
MW-039056,20240525,S-003,D-0017,436.36,20.25,instant
MW-039057,20240514,S-004,D-0032,636.25,2.64,aggregate
MW-039058,20230408,S-005,D-0001,567.74,25.88,aggregate
MW-039059,20241102,S-001,D-0010,381.26,10.12,aggregate
MW-039060,20241122,S-003,D-0044,695.87,9.62,aggregate
MW-039061,20231009,S-004,D-0014,187.91,27.6,aggregate
MW-039062,20230801,S-005,D-0031,301.19,3.49,aggregate
MW-039063,20230106,S-004,D-0039,626.27,16.27,aggregate
MW-039064,20230927,S-001,D-0016,438.06,26.56,aggregate
MW-039065,20230716,S-005,D-0012,325.13,39.39,aggregate
MW-039066,20230317,S-004,D-0010,637.84,25.65,aggregate
MW-039067,20240728,S-002,D-0038,431.02,5.2,aggregate
MW-039068,20241107,S-001,D-0011,162.68,38.44,aggregate
MW-039069,20231210,S-002,D-0009,313.89,36.19,aggregate
MW-039070,20241201,S-002,D-0015,255.48,61.22,aggregate
MW-039071,20231002,S-003,D-0033,492.7,3.43,aggregate
MW-039072,20230305,S-002,D-0029,432.7,0.63,aggregate
MW-039073,20231029,S-004,D-0023,361.67,14.37,aggregate
MW-039074,20231020,S-003,D-0008,642.21,11.38,aggregate
MW-039075,20240713,S-004,D-0026,260.1,56.8,aggregate
MW-039076,20230924,S-001,D-0048,447.74,10.3,instant
MW-039077,20230226,S-005,D-0006,429.54,34.08,aggregate
MW-039078,20230309,S-002,D-0033,159.13,36.04,aggregate
MW-039079,20240219,S-005,D-0021,879.55,10.86,aggregate
MW-039080,20231110,S-001,D-0031,487.65,22.47,aggregate
MW-039081,20240715,S-002,D-0048,626.67,39.9,aggregate
MW-039082,20231020,S-005,D-0041,1062.14,10.58,aggregate
MW-039083,20240714,S-001,D-0045,377.07,28.18,aggregate
MW-039084,20240524,S-001,D-0011,1243.98,31.77,aggregate
MW-039085,20230108,S-001,D-0015,300.0,19.78,aggregate
MW-039086,20240715,S-005,D-0028,403.58,22.48,instant
MW-039087,20230409,S-003,D-0019,669.01,17.03,aggregate
MW-039088,20231004,S-001,D-0036,244.29,10.26,aggregate
MW-039089,20240706,S-004,D-0020,361.73,8.81,aggregate
MW-039090,20230702,S-002,D-0014,947.07,26.37,instant
MW-039091,20230930,S-002,D-0020,530.16,16.05,aggregate
MW-039092,20240704,S-005,D-0031,866.92,8.29,instant
MW-039093,20240418,S-004,D-0048,211.94,15.88,aggregate
MW-039094,20231006,S-002,D-0040,528.32,6.17,aggregate
MW-039095,20240817,S-004,D-0027,291.49,2.62,aggregate
MW-039096,20240523,S-001,D-0033,904.69,12.78,aggregate
MW-039097,20240504,S-003,D-0047,392.9,15.15,aggregate
MW-039098,20240922,S-005,D-0036,564.05,30.84,aggregate
MW-039099,20230826,S-005,D-0015,364.73,28.56,instant
MW-039100,20241016,S-001,D-0045,208.99,4.9,aggregate
MW-039101,20230105,S-002,D-0039,359.81,3.05,aggregate
MW-039102,20240105,S-001,D-0036,946.51,21.85,aggregate
MW-039103,20240927,S-002,D-0030,475.57,9.84,aggregate
MW-039104,20240103,S-001,D-0005,841.45,18.43,aggregate
MW-039105,20240527,S-001,D-0015,558.19,2.58,aggregate
MW-039106,20240528,S-004,D-0021,326.25,23.24,aggregate
MW-039107,20230919,S-003,D-0046,374.9,13.65,aggregate
MW-039108,20240203,S-004,D-0012,295.05,4.11,aggregate
MW-039109,20241207,S-002,D-0042,673.23,29.76,aggregate
MW-039110,20240827,S-002,D-0038,410.76,14.89,aggregate
MW-039111,20230605,S-004,D-0040,376.36,42.67,aggregate
MW-039112,20231029,S-003,D-0028,611.3,2.46,aggregate
MW-039113,20230405,S-003,D-0049,579.69,9.82,aggregate
MW-039114,20230909,S-005,D-0021,292.72,7.6,aggregate
MW-039115,20230817,S-004,D-0033,414.62,65.33,aggregate
MW-039116,20230218,S-004,D-0039,559.8,28.57,instant
MW-039117,20230918,S-001,D-0049,503.11,16.71,instant
MW-039118,20240118,S-004,D-0039,835.21,16.38,aggregate
MW-039119,20230724,S-003,D-0041,501.94,30.37,aggregate
MW-039120,20231130,S-002,D-0023,449.09,33.63,aggregate
MW-039121,20240506,S-004,D-0043,294.45,11.51,instant
MW-039122,20230305,S-004,D-0047,352.25,4.82,aggregate
MW-039123,20230317,S-003,D-0016,383.62,22.52,aggregate
MW-039124,20230814,S-003,D-0007,279.41,32.85,aggregate
MW-039125,20231230,S-004,D-0021,713.04,8.09,aggregate
MW-039126,20231019,S-001,D-0040,329.38,12.11,aggregate
MW-039127,20230501,S-003,D-0002,493.2,15.07,aggregate
MW-039128,20230604,S-004,D-0007,569.43,57.8,instant
