FinanceID,Chave_Data,SiteID,CAPEX_ESG,OPEX_ESG,SavingsEstimate,RevenueImpactEstimate
FIN-002654,20240126,S-001,10428.68,9839.74,21457.84,16076.52
FIN-002655,20230924,S-005,62014.84,2513.77,47021.84,26770.33
FIN-002656,20240508,S-003,90443.78,5390.88,29985.24,12713.3
FIN-002657,20230910,S-004,60306.1,1556.6,47005.14,8820.91
FIN-002658,20241027,S-005,15763.39,11299.98,15848.07,2615.28
FIN-002659,20230915,S-004,59007.8,7572.11,8145.74,16928.42
FIN-002660,20230418,S-002,53484.19,2470.18,38953.58,15028.06
FIN-002661,20230419,S-002,88801.44,1198.11,43949.78,3550.23
FIN-002662,20230502,S-005,70753.98,10992.64,2396.91,13385.98
FIN-002663,20230604,S-003,55186.97,2025.88,6351.06,28653.84
FIN-002664,20230818,S-005,27254.63,12302.49,27278.31,21833.11
FIN-002665,20240319,S-005,78444.93,10102.64,26473.5,12454.53
FIN-002666,20240704,S-004,53095.75,3628.09,37859.92,6726.52
FIN-002667,20230421,S-001,50875.77,9535.18,2019.33,25566.64
FIN-002668,20230316,S-005,81042.76,11183.51,39810.15,14409.11
FIN-002669,20230930,S-001,80222.92,7639.35,5889.87,12997.79
FIN-002670,20230722,S-003,37518.22,7970.05,44130.62,27668.23
FIN-002671,20241017,S-004,55870.76,15924.82,27105.02,23170.05
FIN-002672,20230111,S-003,95006.99,13987.48,36762.24,6502.01
FIN-002673,20230424,S-001,34728.21,8810.83,22232.16,27218.0
FIN-002674,20240725,S-003,82532.43,11291.13,19582.04,24014.95
FIN-002675,20230226,S-001,50636.91,5531.13,5233.84,2634.57
FIN-002676,20230831,S-002,42650.3,9991.59,35046.5,19209.7
FIN-002677,20240309,S-002,59178.88,12502.63,11629.33,6026.6
FIN-002678,20241020,S-002,42547.82,4560.67,31289.6,6708.08
FIN-002679,20230621,S-001,51908.94,13550.23,47304.17,26056.3
FIN-002680,20240813,S-003,73994.92,17673.99,25466.87,27819.35
FIN-002681,20231205,S-002,57067.29,10612.62,12162.16,28250.01
FIN-002682,20230108,S-004,19380.28,18058.49,12156.68,9682.21
FIN-002683,20230205,S-002,18449.56,13753.29,3829.46,1636.89
FIN-002684,20240121,S-005,98898.12,19267.64,8902.91,665.64
FIN-002685,20230603,S-004,77298.93,5588.73,48513.83,8181.66
FIN-002686,20230522,S-003,27826.58,11026.43,6934.48,7137.02
FIN-002687,20230224,S-003,16187.71,5146.82,13645.35,17985.39
FIN-002688,20230625,S-003,43169.6,4943.23,41252.28,9018.21
FIN-002689,20230125,S-004,72434.38,6224.98,32333.52,21497.6
FIN-002690,20240429,S-001,76221.31,6819.95,13888.88,29150.18
FIN-002691,20240524,S-004,44198.56,18203.02,14914.37,23079.15
FIN-002692,20230513,S-004,38420.71,18079.75,18537.35,10638.73
FIN-002693,20240104,S-002,34567.46,17824.93,44041.2,2952.35
FIN-002694,20230419,S-001,57518.35,11818.89,32977.46,6922.27
FIN-002695,20231009,S-003,44488.57,10834.54,38279.27,29607.09
FIN-002696,20241005,S-004,73298.69,4268.76,23324.14,18012.01
FIN-002697,20230119,S-002,69379.81,4855.26,29660.03,26229.37
FIN-002698,20241004,S-001,24869.63,13441.0,2016.52,1738.94
FIN-002699,20231031,S-003,27037.07,8085.79,24905.94,25648.04
FIN-002700,20230221,S-003,71037.16,2028.59,584.11,17637.09
FIN-002701,20231031,S-003,89245.47,18894.81,10316.46,10963.33
FIN-002702,20240312,S-001,62352.99,2717.9,46978.43,6932.25
FIN-002703,20240502,S-003,34045.33,11545.45,21064.86,17347.27
FIN-002704,20240323,S-005,92040.34,18904.33,48638.03,17356.6
FIN-002705,20240413,S-004,16809.02,5927.16,40260.03,12718.68
FIN-002706,20230812,S-002,79958.14,7100.94,31638.55,17667.81
FIN-002707,20240704,S-005,25158.68,7719.81,14013.05,5623.24
FIN-002708,20240916,S-002,75531.79,1424.41,22591.99,17569.54
FIN-002709,20240502,S-002,19482.56,11881.55,28037.33,27022.39
FIN-002710,20240422,S-002,12688.74,7132.85,2500.69,18546.84
FIN-002711,20230322,S-002,17244.59,13765.15,23473.45,20132.58
FIN-002712,20240216,S-001,15801.46,9969.72,45501.18,21202.14
FIN-002713,20240923,S-004,89738.44,11204.3,8744.15,23662.47
FIN-002714,20230416,S-002,34492.0,11418.72,19867.83,15135.44
FIN-002715,20230219,S-005,62390.31,4519.15,30505.87,23807.0
FIN-002716,20231126,S-001,95594.51,18428.66,34330.1,28624.61
FIN-002717,20230128,S-003,13921.48,1833.9,40019.22,20334.47
FIN-002718,20241002,S-005,25238.2,19839.33,21451.7,12960.41
FIN-002719,20231220,S-001,38974.42,15861.22,20753.01,21995.81
FIN-002720,20230530,S-003,91011.63,11497.96,33703.46,7354.68
FIN-002721,20241108,S-005,56311.61,4734.69,11064.42,9493.38
FIN-002722,20240727,S-001,87491.07,7874.82,26365.12,1014.16
FIN-002723,20230322,S-002,22918.7,3085.13,5680.65,7354.63
FIN-002724,20240112,S-001,72272.96,5094.14,19859.52,26684.41
FIN-002725,20240526,S-005,53718.16,7604.38,42080.67,17462.13
FIN-002726,20241207,S-001,69551.91,16072.29,19674.35,20799.08
FIN-002727,20240119,S-001,91982.51,13462.95,9162.97,24805.47
FIN-002728,20230929,S-003,20533.88,2703.58,35670.78,5087.79
FIN-002729,20241017,S-002,24199.62,6314.92,9692.22,7584.03
FIN-002730,20230703,S-003,96331.4,11882.68,12583.49,20240.49
FIN-002731,20240818,S-005,12325.44,12210.67,6488.86,24587.55
FIN-002732,20230325,S-005,81326.93,5711.14,45949.8,22420.13
FIN-002733,20230627,S-004,78415.54,16421.74,41921.2,25989.49
FIN-002734,20241116,S-002,15655.15,2550.56,49422.61,15061.18
FIN-002735,20240616,S-001,56493.67,7689.29,20366.54,14769.57
FIN-002736,20240514,S-002,73148.84,11181.36,44850.39,10964.13
FIN-002737,20230421,S-003,81181.33,12338.24,32030.54,29853.05
FIN-002738,20241124,S-005,49610.43,19926.72,1556.52,9660.66
FIN-002739,20240404,S-002,51272.64,5384.18,25371.25,2089.42
FIN-002740,20241205,S-002,89949.62,1840.43,29592.71,29306.09
FIN-002741,20241002,S-003,29933.24,7438.98,4688.11,10093.99
FIN-002742,20231210,S-004,17615.94,9630.94,1518.2,15812.17
FIN-002743,20241121,S-003,82110.41,11960.84,22109.23,20956.5
FIN-002744,20230706,S-001,22212.02,4860.44,13001.01,27219.75
FIN-002745,20240813,S-004,39840.19,2395.93,21567.98,22405.39
FIN-002746,20241206,S-003,10406.43,11080.59,26312.94,2510.52
FIN-002747,20240807,S-002,22889.03,19770.45,26602.0,26223.21
FIN-002748,20230125,S-004,79454.06,19772.01,19658.88,1757.9
FIN-002749,20230417,S-004,68568.39,18435.74,18070.11,7459.59
FIN-002750,20240328,S-002,94254.46,1490.31,33384.48,6650.27
FIN-002751,20240219,S-002,51672.41,6357.2,23589.17,12410.52
FIN-002752,20230915,S-003,36001.8,1045.57,27319.28,3679.6
FIN-002753,20230811,S-004,47937.8,14008.06,24222.59,1268.05
FIN-002754,20240622,S-001,17922.24,12075.15,10438.68,11101.39
FIN-002755,20241022,S-003,46733.28,17729.79,13463.25,25143.55
FIN-002756,20240826,S-001,73134.8,1853.9,36087.03,369.42
FIN-002757,20230302,S-004,34688.49,12414.7,30318.88,18553.08
FIN-002758,20240411,S-004,75712.94,10143.13,30114.31,16422.92
FIN-002759,20241231,S-004,63030.91,6554.94,5234.4,12010.39
FIN-002760,20241229,S-005,20971.74,16448.68,37540.84,5454.94
FIN-002761,20241129,S-001,24373.7,1666.85,35583.03,23274.9
FIN-002762,20231227,S-003,72034.47,7630.5,19790.1,10969.44
FIN-002763,20240604,S-005,23472.19,4492.84,23839.85,2810.7
FIN-002764,20231110,S-003,29754.74,2294.13,16613.29,12504.67
FIN-002765,20241115,S-003,96526.56,3036.03,20645.38,1947.27
FIN-002766,20230714,S-004,48341.71,3788.9,34049.32,12116.1
FIN-002767,20231001,S-001,13216.93,18957.08,44236.85,2064.85
FIN-002768,20230606,S-001,53210.44,18581.8,27323.76,8778.05
FIN-002769,20241204,S-001,40015.06,8603.56,45638.82,15725.16
FIN-002770,20230527,S-002,61118.41,12585.25,30001.66,9215.02
FIN-002771,20241222,S-002,16492.39,4044.15,14852.18,11622.52
FIN-002772,20241218,S-002,33859.16,12525.34,43003.58,2822.19
FIN-002773,20241118,S-002,66711.9,8303.0,2285.37,17449.31
FIN-002774,20241105,S-004,64227.16,10489.83,11319.44,5337.21
FIN-002775,20241026,S-005,44773.3,5537.83,16284.33,28360.14
FIN-002776,20230418,S-004,41347.92,6828.39,8458.29,21234.65
FIN-002777,20240810,S-003,26634.2,19554.78,32294.0,7617.96
FIN-002778,20241128,S-003,85262.46,16441.02,31603.46,15388.94
FIN-002779,20240108,S-003,55260.53,13000.92,41998.47,7172.95
FIN-002780,20230731,S-005,22142.03,16249.45,44110.72,1280.78
FIN-002781,20241126,S-002,75515.27,15017.13,39415.96,22850.79
FIN-002782,20231026,S-003,58533.33,5880.3,39848.04,3938.04
FIN-002783,20240318,S-003,65957.86,5735.85,29995.14,26773.09
FIN-002784,20230123,S-001,74418.88,1823.3,38299.49,1351.95
FIN-002785,20240129,S-003,31097.8,1053.74,26519.85,27994.1
FIN-002786,20231102,S-001,39107.6,6511.09,41236.48,6915.0
FIN-002787,20240221,S-005,19485.91,19029.4,3572.96,25033.89
FIN-002788,20230427,S-005,85355.95,2446.76,40279.68,5075.17
FIN-002789,20231008,S-004,46027.6,15766.22,31849.98,3323.65
FIN-002790,20231128,S-002,56395.62,12664.91,17962.68,1418.51
FIN-002791,20240411,S-001,82048.83,4795.41,15909.94,23541.69
FIN-002792,20231021,S-001,41920.22,16522.81,44178.57,7165.75
FIN-002793,20230430,S-001,25673.62,5780.43,46519.0,7256.32
FIN-002794,20240830,S-002,66427.39,1892.7,25013.57,10634.18
FIN-002795,20240306,S-002,89440.68,8417.2,45958.8,7276.95
FIN-002796,20240116,S-003,26846.83,12805.32,8618.95,19738.2
FIN-002797,20231028,S-005,81273.06,6037.41,1162.91,26961.08
FIN-002798,20241005,S-005,75790.37,3321.71,33335.95,6027.66
FIN-002799,20230706,S-001,37068.54,1955.79,37607.36,3471.78
FIN-002800,20231119,S-004,62446.21,16226.06,23944.06,4431.16
FIN-002801,20240610,S-004,84191.58,11495.88,28306.02,6885.95
FIN-002802,20240910,S-003,23071.06,4470.15,32668.14,22203.65
FIN-002803,20240112,S-001,69865.9,18898.52,18303.57,23543.06
FIN-002804,20240416,S-003,58668.21,16559.28,41088.71,15461.33
FIN-002805,20241031,S-003,96104.7,14108.29,39493.06,16381.54
FIN-002806,20231004,S-001,28833.82,9286.98,39757.41,2977.56
FIN-002807,20230111,S-004,55900.65,11365.96,36558.62,4069.35
FIN-002808,20240423,S-005,32955.37,19297.2,37692.79,22723.08
FIN-002809,20240205,S-005,37534.13,16242.9,25771.29,27101.36
FIN-002810,20230727,S-001,98717.91,11577.1,7828.27,22975.92
FIN-002811,20230607,S-004,80474.08,14665.38,26767.08,29732.59
FIN-002812,20240207,S-001,69752.17,12306.82,27704.85,28443.18
FIN-002813,20231015,S-004,11286.93,5161.04,49038.52,12751.51
FIN-002814,20240809,S-005,68458.95,3042.64,27356.7,14783.68
FIN-002815,20230725,S-003,99038.27,14263.2,22357.13,12443.71
FIN-002816,20241125,S-001,81681.99,16691.42,35340.47,21772.93
FIN-002817,20230106,S-004,61998.35,2742.53,44528.63,18295.97
FIN-002818,20231108,S-004,53245.26,5515.53,26027.36,26616.58
FIN-002819,20230419,S-002,54690.62,6518.61,640.3,6606.72
FIN-002820,20231112,S-004,85199.98,4249.08,7071.58,26178.35
FIN-002821,20230703,S-003,19462.38,18104.43,6105.44,22210.5
FIN-002822,20240324,S-001,80356.22,12264.02,9098.48,21614.72
FIN-002823,20230401,S-002,69709.2,5986.31,44012.95,9931.67
FIN-002824,20240223,S-004,97343.01,9371.13,24501.82,2789.49
FIN-002825,20241114,S-003,49475.96,7765.2,36720.04,29923.65
FIN-002826,20240722,S-005,39603.6,17783.68,24124.48,27178.13
FIN-002827,20230901,S-005,12020.68,10452.14,42338.66,1931.83
FIN-002828,20240923,S-005,93389.55,10140.07,42898.92,12301.98
FIN-002829,20240504,S-002,99551.14,9756.9,36871.37,9922.58
FIN-002830,20241213,S-002,72504.41,6037.57,19542.22,24996.11
FIN-002831,20240213,S-004,91773.41,10012.43,45050.57,21181.07
FIN-002832,20231119,S-003,35633.44,17113.22,40644.1,7849.11
FIN-002833,20231221,S-004,19297.89,4254.91,23470.28,100.68
FIN-002834,20241204,S-001,15481.56,2151.33,32275.78,26850.25
FIN-002835,20231117,S-001,47697.03,6067.81,8539.42,29987.39
FIN-002836,20230329,S-005,23599.41,6236.74,49050.22,26495.31
FIN-002837,20241205,S-001,82704.46,4788.32,2378.03,3192.05
FIN-002838,20240924,S-002,58994.63,4246.74,25510.84,29038.87
FIN-002839,20241030,S-003,69533.26,10563.84,11646.97,13948.24
FIN-002840,20241002,S-005,71929.54,16710.84,18414.81,29553.4
FIN-002841,20230523,S-005,59101.3,16195.2,43421.86,5499.79
FIN-002842,20230820,S-002,55147.09,18926.49,30065.59,26687.71
FIN-002843,20241016,S-003,32614.89,14409.47,38561.38,9564.2
FIN-002844,20231212,S-001,27843.06,6742.82,19910.18,2616.07
FIN-002845,20240125,S-003,70734.51,11287.8,23783.67,9587.85
FIN-002846,20231001,S-003,25717.85,5486.97,38502.2,1938.19
FIN-002847,20240819,S-002,72844.7,5743.34,33500.15,27921.6
FIN-002848,20240107,S-005,67208.99,16707.84,38398.9,26792.61
FIN-002849,20231007,S-004,36120.39,14900.23,7799.8,3308.7
FIN-002850,20240606,S-001,66385.88,13275.08,43860.48,6075.66
FIN-002851,20240331,S-004,63093.97,16968.78,2664.21,13855.97
FIN-002852,20240110,S-004,58653.27,14670.15,17057.42,24871.32
FIN-002853,20241228,S-001,41107.46,19272.8,16719.43,18340.33
FIN-002854,20241211,S-002,15890.9,13719.06,40270.3,19676.54
FIN-002855,20240817,S-005,52788.9,1673.89,3429.95,22980.18
FIN-002856,20240112,S-003,19584.25,3981.78,25601.83,26942.99
FIN-002857,20230513,S-005,95813.67,1051.35,5965.83,27535.01
FIN-002858,20240112,S-005,27539.05,1098.95,31532.1,13860.15
FIN-002859,20240818,S-001,33590.19,3836.03,29176.89,8205.5
FIN-002860,20241115,S-003,95796.91,15489.95,29412.43,19377.83
FIN-002861,20230316,S-002,16633.66,11617.41,14569.09,12602.13
FIN-002862,20230725,S-004,44772.07,17757.87,27889.21,27929.67
FIN-002863,20230210,S-003,65691.34,15651.1,20649.89,8214.36
FIN-002864,20240315,S-004,85130.72,5927.97,21683.75,11181.51
FIN-002865,20231015,S-004,81885.34,15440.06,33383.54,11304.37
FIN-002866,20230701,S-002,66052.94,17656.94,4929.13,992.75
FIN-002867,20240819,S-001,21531.97,3147.26,16901.35,20260.11
FIN-002868,20231202,S-005,88212.81,4129.86,3481.03,13167.82
FIN-002869,20230816,S-003,28740.25,18124.58,1276.44,4907.61
FIN-002870,20240524,S-001,83851.7,12276.65,48300.31,16921.66
FIN-002871,20230408,S-004,23807.87,3272.29,41262.35,19274.27
FIN-002872,20231226,S-004,76554.17,16009.39,10886.43,14471.79
FIN-002873,20240517,S-003,61930.71,11629.87,44764.17,4774.36
FIN-002874,20230310,S-005,20845.06,2936.71,5946.72,15531.33
FIN-002875,20230301,S-003,71242.81,6472.48,42647.22,3948.02
FIN-002876,20240226,S-001,83610.31,7368.93,37310.34,20179.04
FIN-002877,20230428,S-004,49220.04,13185.82,48618.45,24.08
FIN-002878,20241017,S-004,46698.22,10929.14,682.84,23820.72
FIN-002879,20240604,S-005,13772.67,1022.64,39912.78,28538.44
FIN-002880,20230712,S-003,40615.5,17864.81,35541.06,25448.12
FIN-002881,20240116,S-002,73809.0,4521.57,48648.33,8443.41
FIN-002882,20240512,S-001,76709.7,4346.83,677.68,13023.47
FIN-002883,20241021,S-002,36384.51,19238.57,10040.28,29442.69
FIN-002884,20230718,S-002,79321.23,18892.83,6388.78,12753.25
FIN-002885,20231106,S-005,14001.85,1355.33,25943.54,2536.6
FIN-002886,20230422,S-002,25490.9,12819.46,46588.58,18631.44
FIN-002887,20240423,S-005,13282.65,9986.99,4193.53,25736.65
FIN-002888,20230607,S-003,30319.65,10125.68,36274.68,14047.23
FIN-002889,20241015,S-004,16569.81,5845.11,32226.18,10578.92
FIN-002890,20240206,S-001,85913.81,13815.08,43697.4,11407.73
FIN-002891,20240323,S-004,13773.06,2235.36,26003.15,7440.35
FIN-002892,20230417,S-002,68379.92,19258.54,31126.08,12342.53
FIN-002893,20240511,S-004,88762.45,10957.49,36014.67,6387.13
FIN-002894,20231207,S-002,32724.3,6825.42,7450.74,13435.68
FIN-002895,20240202,S-002,85839.24,5331.82,39249.51,28991.65
FIN-002896,20240213,S-003,69022.85,18693.18,14516.41,7200.55
FIN-002897,20240615,S-005,31788.61,10155.28,39043.88,8657.55
FIN-002898,20230717,S-001,10417.56,17139.99,40822.67,23857.46
FIN-002899,20240724,S-001,73531.74,19606.07,15454.99,6061.67
FIN-002900,20230208,S-004,87726.21,15343.32,26204.61,15859.47
FIN-002901,20230417,S-001,94916.53,8198.18,22029.28,20579.26
FIN-002902,20230331,S-001,23857.29,9060.73,7820.11,23686.63
FIN-002903,20240411,S-004,16890.62,1355.98,49827.24,20217.9
FIN-002904,20241111,S-002,92715.95,9662.01,42151.75,20408.25
FIN-002905,20240804,S-001,72665.35,14449.54,48851.4,25110.38
FIN-002906,20241013,S-003,87863.81,12265.75,41264.45,29047.44
FIN-002907,20240709,S-005,80807.09,19315.16,13378.48,9291.73
FIN-002908,20230520,S-001,66980.66,10767.69,4699.17,15621.37
FIN-002909,20230219,S-003,43124.93,15672.49,34365.14,12924.26
FIN-002910,20230709,S-005,39631.93,7534.71,28409.61,12394.51
FIN-002911,20240605,S-003,78757.69,16878.17,39858.47,15351.13
FIN-002912,20231229,S-005,75106.53,4985.16,36086.05,19713.71
FIN-002913,20240207,S-004,60899.82,13314.87,35147.72,4338.09
FIN-002914,20231215,S-001,32312.26,13942.67,39430.87,21206.09
FIN-002915,20230304,S-002,75718.54,5355.97,3265.43,19469.34
FIN-002916,20231013,S-001,38084.71,14725.93,22603.04,20822.72
FIN-002917,20230608,S-001,10487.6,15395.27,25793.07,12345.39
FIN-002918,20230623,S-002,46435.86,4891.95,12696.23,23104.12
FIN-002919,20240708,S-004,63301.1,12790.67,12228.12,12712.59
FIN-002920,20230222,S-002,26705.45,13831.7,1500.31,4849.76
FIN-002921,20240216,S-003,23225.16,14839.59,26423.88,11883.2
FIN-002922,20240804,S-003,94379.25,19376.51,23448.52,19195.94
FIN-002923,20230420,S-005,83283.6,7392.07,43570.22,4120.35
FIN-002924,20230609,S-004,12063.72,17149.26,7218.06,1023.06
FIN-002925,20240102,S-005,68758.11,13052.63,3861.17,18672.7
FIN-002926,20241219,S-004,19656.17,9404.44,21666.48,6884.81
FIN-002927,20231218,S-003,55623.8,13045.13,8499.43,25842.04
FIN-002928,20240420,S-002,44498.4,14793.57,8933.62,18630.58
FIN-002929,20231010,S-005,98683.19,17544.77,1938.66,29702.55
FIN-002930,20230527,S-004,56801.58,10372.52,32115.09,21553.61
FIN-002931,20241109,S-002,86595.92,15109.12,24794.17,27519.06
FIN-002932,20240623,S-001,80748.04,15456.73,27873.42,2407.35
FIN-002933,20230801,S-004,98037.16,13434.41,8126.94,3151.18
FIN-002934,20230531,S-004,96003.56,7931.04,27471.34,23214.37
FIN-002935,20241203,S-005,79626.23,13381.81,14433.03,29720.52
FIN-002936,20241117,S-001,60297.67,4171.65,28527.92,23668.88
FIN-002937,20230406,S-004,33487.04,4510.18,43276.0,27972.66
FIN-002938,20230703,S-002,45550.24,12355.2,28997.67,14164.32
FIN-002939,20230608,S-001,41603.3,13145.38,16749.61,15687.51
FIN-002940,20231022,S-002,83184.26,15801.38,27309.59,19233.1
FIN-002941,20231023,S-001,55928.76,10716.82,18686.47,1343.5
FIN-002942,20230909,S-001,95991.82,19090.71,40657.62,18764.79
FIN-002943,20230325,S-001,10570.78,8456.19,4714.43,28002.31
FIN-002944,20231112,S-001,73918.7,4023.98,27657.63,2003.75
FIN-002945,20230623,S-002,64244.75,13681.53,25129.2,8506.26
FIN-002946,20230401,S-001,47846.03,13954.85,44262.29,14273.19
FIN-002947,20240614,S-003,24757.97,19209.32,5056.39,6550.66
FIN-002948,20240411,S-005,16446.46,13454.84,42451.33,1337.02
FIN-002949,20240911,S-004,31434.1,14246.47,45841.82,19678.92
FIN-002950,20230623,S-005,27667.08,10302.51,16736.32,5128.31
FIN-002951,20230714,S-003,96847.29,11415.03,14312.88,16714.0
FIN-002952,20231110,S-003,23564.8,15462.71,30728.44,25779.61
FIN-002953,20240217,S-002,28458.66,4229.11,34535.42,5311.33
FIN-002954,20241109,S-004,74768.44,15585.29,14093.51,27806.93
FIN-002955,20240204,S-005,31151.69,3767.39,20286.68,12007.4
FIN-002956,20240205,S-004,21222.62,9503.05,23408.04,19805.92
FIN-002957,20240406,S-003,75745.53,10837.45,49630.06,12739.6
FIN-002958,20230806,S-005,92946.91,6694.06,13386.59,14674.45
FIN-002959,20240914,S-002,16135.18,17321.39,47926.25,27411.85
FIN-002960,20240506,S-003,63048.11,3995.92,9072.3,10813.27
FIN-002961,20240628,S-001,52362.43,15755.9,17919.29,19497.37
FIN-002962,20241122,S-003,21961.03,19515.38,7208.66,1512.59
FIN-002963,20241203,S-001,69964.23,19408.98,27764.51,3073.34
FIN-002964,20240513,S-005,77065.23,18208.96,35240.43,22718.77
FIN-002965,20240319,S-003,92302.18,3561.47,43747.72,1936.47
FIN-002966,20230330,S-001,12240.68,18144.8,38749.88,22305.78
FIN-002967,20230929,S-003,80963.18,14076.5,33033.4,14460.86
FIN-002968,20231101,S-005,73714.46,12779.74,37194.11,9126.83
FIN-002969,20230522,S-004,12389.94,2039.73,27219.84,29999.45
FIN-002970,20230111,S-005,61584.79,4452.33,9140.55,18269.94
FIN-002971,20231118,S-004,29509.54,13780.82,38157.64,21658.56
FIN-002972,20230130,S-002,58389.12,16057.2,39733.4,13588.73
FIN-002973,20230429,S-004,71148.49,2829.44,40041.8,2884.66
FIN-002974,20240117,S-004,17160.97,16058.16,18647.26,27055.98
FIN-002975,20240628,S-003,81224.48,3689.75,3761.12,29785.25
FIN-002976,20240911,S-001,88354.86,15758.81,41266.63,26908.51
FIN-002977,20230720,S-005,38844.15,2341.95,17017.56,1285.92
FIN-002978,20230217,S-004,54980.28,1324.59,28716.05,18394.48
FIN-002979,20241122,S-002,89428.32,10617.42,26722.65,464.08
FIN-002980,20240912,S-003,62158.64,4748.22,29881.33,19873.2
FIN-002981,20240905,S-001,12482.52,17289.92,6596.18,24365.56
FIN-002982,20240228,S-003,51708.13,8440.25,46510.14,23716.18
FIN-002983,20230513,S-001,27474.11,18889.36,6669.42,27403.7
FIN-002984,20241128,S-004,81820.75,19668.24,20164.54,5818.56
FIN-002985,20240501,S-002,16206.02,10947.56,47963.93,26417.95
FIN-002986,20230418,S-005,76804.47,16343.05,23870.59,11328.0
FIN-002987,20230108,S-005,23460.19,11196.12,38388.51,258.49
FIN-002988,20231012,S-002,53206.81,18691.67,39841.34,27123.07
FIN-002989,20240312,S-003,49773.42,15860.68,33690.47,16251.72
FIN-002990,20240206,S-003,65323.86,17410.67,31002.4,9099.31
FIN-002991,20230228,S-004,93437.38,13199.91,47568.7,5230.72
FIN-002992,20241226,S-003,97190.35,11353.83,13644.63,21213.82
FIN-002993,20230803,S-003,69618.96,16428.37,27503.05,14095.13
FIN-002994,20230306,S-002,55315.18,17805.3,17922.29,706.33
FIN-002995,20240917,S-001,69776.87,17876.95,14649.63,22683.88
FIN-002996,20241024,S-005,54130.04,17106.31,23095.0,17077.05
FIN-002997,20230611,S-001,54906.71,1330.07,22315.61,11364.64
FIN-002998,20230512,S-001,55315.39,18450.8,48721.32,12153.1
