ID_Emissao,Chave_Data,SiteID,SourceID,Scope,CO2_kg,ActivityMetric,UnitOfMeasure,CategoriaEmissao
EM-017836,20231201,S-004,SRC-01,2,61.08,326.81,kWh,Energia Elétrica
EM-017837,20230210,S-005,SRC-04,1,114.26,466.35,kWh,Combustão Direta
EM-017838,20230601,S-001,SRC-01,3,117.19,154.43,kWh,Cadeia de Valor / Transporte
EM-017839,20240215,S-003,SRC-03,2,140.37,424.45,kWh,Energia Elétrica
EM-017840,20230817,S-002,SRC-03,2,225.51,307.99,kWh,Energia Elétrica
EM-017841,20241029,S-004,SRC-02,2,55.54,365.94,kWh,Energia Elétrica
EM-017842,20231205,S-004,SRC-04,1,124.17,210.52,kWh,Combustão Direta
EM-017843,20231128,S-002,SRC-02,1,119.94,294.69,kWh,Combustão Direta
EM-017844,20231013,S-001,SRC-01,2,120.21,434.92,kWh,Energia Elétrica
EM-017845,20231020,S-004,SRC-04,3,371.43,22.81,kWh,Cadeia de Valor / Transporte
EM-017846,20231218,S-004,SRC-01,1,356.09,403.94,kWh,Combustão Direta
EM-017847,20240930,S-001,SRC-04,2,13.55,412.17,kWh,Energia Elétrica
EM-017848,20240205,S-002,SRC-01,2,77.24,135.15,kWh,Energia Elétrica
EM-017849,20240731,S-004,SRC-03,2,94.84,128.83,kWh,Energia Elétrica
EM-017850,20230423,S-002,SRC-01,1,99.36,374.9,kWh,Combustão Direta
EM-017851,20240811,S-004,SRC-04,2,114.31,458.29,kWh,Energia Elétrica
EM-017852,20230129,S-001,SRC-03,1,94.76,451.57,kWh,Combustão Direta
EM-017853,20230713,S-004,SRC-04,2,258.13,336.01,kWh,Energia Elétrica
EM-017854,20240913,S-003,SRC-03,2,131.1,446.05,kWh,Energia Elétrica
EM-017855,20231004,S-003,SRC-04,2,110.62,423.08,kWh,Energia Elétrica
EM-017856,20240111,S-002,SRC-04,1,86.28,319.03,kWh,Combustão Direta
EM-017857,20230303,S-005,SRC-03,1,31.85,218.79,kWh,Combustão Direta
EM-017858,20240127,S-004,SRC-02,2,69.79,312.03,kWh,Energia Elétrica
EM-017859,20230801,S-001,SRC-01,2,31.54,439.55,kWh,Energia Elétrica
EM-017860,20240818,S-005,SRC-03,3,138.65,298.56,kWh,Cadeia de Valor / Transporte
EM-017861,20240606,S-003,SRC-03,3,116.67,84.26,kWh,Cadeia de Valor / Transporte
EM-017862,20240615,S-005,SRC-02,3,17.22,228.15,kWh,Cadeia de Valor / Transporte
EM-017863,20240721,S-005,SRC-03,1,249.13,267.62,kWh,Combustão Direta
EM-017864,20241117,S-004,SRC-02,1,47.31,408.29,kWh,Combustão Direta
EM-017865,20241030,S-005,SRC-04,3,138.47,360.8,kWh,Cadeia de Valor / Transporte
EM-017866,20230714,S-002,SRC-04,2,360.07,359.17,kWh,Energia Elétrica
EM-017867,20230806,S-001,SRC-01,1,57.04,70.45,kWh,Combustão Direta
EM-017868,20230705,S-003,SRC-03,1,63.92,89.57,kWh,Combustão Direta
EM-017869,20241220,S-001,SRC-04,2,190.3,155.35,kWh,Energia Elétrica
EM-017870,20230123,S-004,SRC-02,2,151.14,465.21,kWh,Energia Elétrica
EM-017871,20240201,S-005,SRC-01,1,18.07,63.14,kWh,Combustão Direta
EM-017872,20241008,S-002,SRC-03,2,61.43,72.8,kWh,Energia Elétrica
EM-017873,20230723,S-005,SRC-02,1,165.88,214.71,kWh,Combustão Direta
EM-017874,20240830,S-004,SRC-02,2,38.1,450.76,kWh,Energia Elétrica
EM-017875,20240918,S-001,SRC-01,3,78.37,495.66,kWh,Cadeia de Valor / Transporte
EM-017876,20231210,S-004,SRC-01,3,289.25,159.76,kWh,Cadeia de Valor / Transporte
EM-017877,20240104,S-004,SRC-03,1,68.02,490.96,kWh,Combustão Direta
EM-017878,20240303,S-002,SRC-01,2,196.53,169.58,kWh,Energia Elétrica
EM-017879,20230227,S-001,SRC-01,1,78.67,71.74,kWh,Combustão Direta
EM-017880,20230713,S-001,SRC-02,1,164.98,147.81,kWh,Combustão Direta
EM-017881,20240925,S-005,SRC-01,3,113.08,169.64,kWh,Cadeia de Valor / Transporte
EM-017882,20230106,S-002,SRC-03,2,260.55,73.76,kWh,Energia Elétrica
EM-017883,20240606,S-003,SRC-02,2,94.24,61.31,kWh,Energia Elétrica
EM-017884,20240821,S-005,SRC-02,2,73.89,249.75,kWh,Energia Elétrica
EM-017885,20230901,S-004,SRC-02,2,74.95,332.68,kWh,Energia Elétrica
EM-017886,20231019,S-004,SRC-01,2,68.38,67.61,kWh,Energia Elétrica
EM-017887,20241003,S-003,SRC-02,1,75.81,125.66,kWh,Combustão Direta
EM-017888,20230719,S-005,SRC-03,1,121.03,450.9,kWh,Combustão Direta
EM-017889,20240727,S-004,SRC-04,1,40.17,401.28,kWh,Combustão Direta
EM-017890,20230818,S-004,SRC-01,3,34.66,490.27,kWh,Cadeia de Valor / Transporte
EM-017891,20230626,S-003,SRC-04,2,157.59,126.99,kWh,Energia Elétrica
EM-017892,20240216,S-004,SRC-03,2,40.04,405.38,kWh,Energia Elétrica
EM-017893,20230921,S-002,SRC-02,1,46.36,117.17,kWh,Combustão Direta
EM-017894,20240617,S-002,SRC-04,2,16.89,152.12,kWh,Energia Elétrica
EM-017895,20231006,S-005,SRC-04,1,71.37,359.98,kWh,Combustão Direta
EM-017896,20230813,S-004,SRC-02,2,38.26,337.78,kWh,Energia Elétrica
EM-017897,20240409,S-005,SRC-03,2,36.41,132.87,kWh,Energia Elétrica
EM-017898,20240911,S-003,SRC-01,2,186.65,217.63,kWh,Energia Elétrica
EM-017899,20240325,S-001,SRC-02,2,84.66,337.19,kWh,Energia Elétrica
EM-017900,20230415,S-002,SRC-03,2,134.7,167.84,kWh,Energia Elétrica
EM-017901,20230302,S-005,SRC-01,1,49.15,465.35,kWh,Combustão Direta
EM-017902,20230118,S-005,SRC-04,2,316.48,336.35,kWh,Energia Elétrica
EM-017903,20230225,S-005,SRC-02,1,140.41,79.62,kWh,Combustão Direta
EM-017904,20240311,S-003,SRC-03,2,56.49,442.65,kWh,Energia Elétrica
EM-017905,20240116,S-003,SRC-03,2,49.58,137.6,kWh,Energia Elétrica
EM-017906,20231204,S-004,SRC-01,3,178.57,116.25,kWh,Cadeia de Valor / Transporte
EM-017907,20231231,S-002,SRC-03,1,10.64,392.89,kWh,Combustão Direta
EM-017908,20230311,S-004,SRC-01,3,199.78,235.31,kWh,Cadeia de Valor / Transporte
EM-017909,20230226,S-004,SRC-04,3,114.37,179.37,kWh,Cadeia de Valor / Transporte
EM-017910,20230711,S-005,SRC-02,1,72.64,480.57,kWh,Combustão Direta
EM-017911,20230527,S-002,SRC-01,1,131.36,223.99,kWh,Combustão Direta
EM-017912,20240622,S-002,SRC-04,3,257.28,120.61,kWh,Cadeia de Valor / Transporte
EM-017913,20230325,S-005,SRC-03,2,22.26,153.43,kWh,Energia Elétrica
EM-017914,20240131,S-004,SRC-04,2,63.63,260.07,kWh,Energia Elétrica
EM-017915,20231223,S-003,SRC-01,2,117.54,65.96,kWh,Energia Elétrica
EM-017916,20240410,S-003,SRC-04,3,221.89,346.96,kWh,Cadeia de Valor / Transporte
EM-017917,20241223,S-004,SRC-02,2,210.85,113.44,kWh,Energia Elétrica
EM-017918,20230109,S-002,SRC-04,2,138.97,255.09,kWh,Energia Elétrica
EM-017919,20240623,S-003,SRC-02,1,72.75,100.52,kWh,Combustão Direta
EM-017920,20240211,S-001,SRC-03,1,40.9,37.38,kWh,Combustão Direta
EM-017921,20240503,S-001,SRC-01,2,96.77,308.12,kWh,Energia Elétrica
EM-017922,20240620,S-004,SRC-02,1,92.35,328.59,kWh,Combustão Direta
EM-017923,20230617,S-001,SRC-03,1,94.67,260.69,kWh,Combustão Direta
EM-017924,20230322,S-003,SRC-04,3,29.63,333.57,kWh,Cadeia de Valor / Transporte
EM-017925,20230913,S-003,SRC-02,3,48.14,404.56,kWh,Cadeia de Valor / Transporte
EM-017926,20240803,S-001,SRC-04,3,95.41,109.4,kWh,Cadeia de Valor / Transporte
EM-017927,20240702,S-001,SRC-01,3,60.71,405.2,kWh,Cadeia de Valor / Transporte
EM-017928,20231127,S-003,SRC-01,3,173.4,44.81,kWh,Cadeia de Valor / Transporte
EM-017929,20240505,S-002,SRC-01,3,140.75,301.81,kWh,Cadeia de Valor / Transporte
EM-017930,20241211,S-002,SRC-02,2,76.37,376.0,kWh,Energia Elétrica
EM-017931,20231226,S-005,SRC-02,1,9.03,206.14,kWh,Combustão Direta
EM-017932,20240529,S-003,SRC-02,3,145.1,417.68,kWh,Cadeia de Valor / Transporte
EM-017933,20231107,S-002,SRC-03,2,51.04,247.48,kWh,Energia Elétrica
EM-017934,20230722,S-004,SRC-03,3,104.97,423.62,kWh,Cadeia de Valor / Transporte
EM-017935,20230418,S-005,SRC-03,1,39.3,281.55,kWh,Combustão Direta
EM-017936,20241101,S-004,SRC-02,1,87.62,100.61,kWh,Combustão Direta
EM-017937,20231116,S-005,SRC-02,1,64.51,442.27,kWh,Combustão Direta
EM-017938,20230908,S-004,SRC-02,3,77.65,262.8,kWh,Cadeia de Valor / Transporte
EM-017939,20240928,S-001,SRC-01,1,135.28,71.64,kWh,Combustão Direta
EM-017940,20240208,S-003,SRC-03,1,20.47,440.44,kWh,Combustão Direta
EM-017941,20231010,S-002,SRC-02,3,53.91,99.87,kWh,Cadeia de Valor / Transporte
EM-017942,20230826,S-002,SRC-01,3,158.09,135.21,kWh,Cadeia de Valor / Transporte
EM-017943,20241213,S-002,SRC-02,3,6.25,39.71,kWh,Cadeia de Valor / Transporte
EM-017944,20240426,S-001,SRC-03,2,78.24,347.8,kWh,Energia Elétrica
EM-017945,20230506,S-005,SRC-04,1,44.19,440.89,kWh,Combustão Direta
EM-017946,20241017,S-005,SRC-03,1,92.18,136.11,kWh,Combustão Direta
EM-017947,20240909,S-004,SRC-03,1,67.83,401.66,kWh,Combustão Direta
EM-017948,20230220,S-003,SRC-02,2,10.54,194.1,kWh,Energia Elétrica
EM-017949,20240513,S-002,SRC-04,2,81.07,221.99,kWh,Energia Elétrica
EM-017950,20230206,S-002,SRC-03,1,97.53,47.67,kWh,Combustão Direta
EM-017951,20241022,S-005,SRC-04,2,12.12,107.83,kWh,Energia Elétrica
EM-017952,20230819,S-005,SRC-01,2,87.28,194.4,kWh,Energia Elétrica
EM-017953,20240819,S-005,SRC-03,2,35.67,214.76,kWh,Energia Elétrica
EM-017954,20231108,S-001,SRC-02,1,70.15,471.33,kWh,Combustão Direta
EM-017955,20230526,S-001,SRC-01,3,43.91,167.45,kWh,Cadeia de Valor / Transporte
EM-017956,20230406,S-004,SRC-02,3,30.07,11.86,kWh,Cadeia de Valor / Transporte
EM-017957,20231230,S-003,SRC-04,2,40.83,43.79,kWh,Energia Elétrica
EM-017958,20241015,S-002,SRC-04,2,90.19,479.8,kWh,Energia Elétrica
EM-017959,20230828,S-004,SRC-03,2,272.87,491.79,kWh,Energia Elétrica
EM-017960,20241017,S-001,SRC-04,1,66.18,303.05,kWh,Combustão Direta
EM-017961,20230511,S-004,SRC-02,1,95.19,344.86,kWh,Combustão Direta
EM-017962,20230416,S-004,SRC-03,2,105.95,283.54,kWh,Energia Elétrica
EM-017963,20241128,S-004,SRC-02,1,40.32,85.64,kWh,Combustão Direta
EM-017964,20230406,S-005,SRC-01,1,133.86,413.39,kWh,Combustão Direta
EM-017965,20240218,S-004,SRC-03,1,74.45,400.53,kWh,Combustão Direta
EM-017966,20240214,S-002,SRC-03,2,140.51,373.84,kWh,Energia Elétrica
EM-017967,20240715,S-002,SRC-03,1,23.08,165.65,kWh,Combustão Direta
EM-017968,20230127,S-004,SRC-04,1,58.24,365.65,kWh,Combustão Direta
EM-017969,20231020,S-001,SRC-04,1,59.01,177.42,kWh,Combustão Direta
EM-017970,20231106,S-005,SRC-03,1,104.41,257.09,kWh,Combustão Direta
EM-017971,20240220,S-003,SRC-02,3,146.93,183.82,kWh,Cadeia de Valor / Transporte
EM-017972,20240128,S-001,SRC-02,2,62.96,192.13,kWh,Energia Elétrica
EM-017973,20231104,S-001,SRC-01,1,59.81,407.75,kWh,Combustão Direta
EM-017974,20230209,S-005,SRC-03,2,139.1,260.66,kWh,Energia Elétrica
EM-017975,20240504,S-005,SRC-01,2,198.29,233.86,kWh,Energia Elétrica
EM-017976,20230324,S-002,SRC-02,1,276.96,491.51,kWh,Combustão Direta
EM-017977,20240106,S-004,SRC-01,3,46.25,380.92,kWh,Cadeia de Valor / Transporte
EM-017978,20240419,S-001,SRC-04,1,77.39,78.73,kWh,Combustão Direta
EM-017979,20240606,S-004,SRC-01,2,41.78,169.38,kWh,Energia Elétrica
EM-017980,20230624,S-001,SRC-02,2,44.17,52.18,kWh,Energia Elétrica
EM-017981,20240719,S-003,SRC-03,1,49.58,188.13,kWh,Combustão Direta
EM-017982,20230206,S-005,SRC-03,1,59.55,368.96,kWh,Combustão Direta
EM-017983,20230917,S-003,SRC-02,3,134.6,333.36,kWh,Cadeia de Valor / Transporte
EM-017984,20230902,S-003,SRC-04,2,9.14,31.66,kWh,Energia Elétrica
EM-017985,20241225,S-004,SRC-02,1,281.62,404.35,kWh,Combustão Direta
EM-017986,20240313,S-005,SRC-04,2,61.12,65.47,kWh,Energia Elétrica
EM-017987,20240620,S-005,SRC-03,2,130.67,62.1,kWh,Energia Elétrica
EM-017988,20231109,S-001,SRC-01,2,33.74,401.94,kWh,Energia Elétrica
EM-017989,20230516,S-001,SRC-02,1,42.72,474.12,kWh,Combustão Direta
EM-017990,20231106,S-001,SRC-03,1,178.07,381.73,kWh,Combustão Direta
EM-017991,20240603,S-005,SRC-02,1,69.45,256.15,kWh,Combustão Direta
EM-017992,20230829,S-004,SRC-04,3,81.13,212.8,kWh,Cadeia de Valor / Transporte
EM-017993,20230109,S-003,SRC-01,1,141.32,354.33,kWh,Combustão Direta
EM-017994,20240126,S-004,SRC-01,1,15.32,278.46,kWh,Combustão Direta
EM-017995,20240807,S-002,SRC-01,1,35.11,392.04,kWh,Combustão Direta
EM-017996,20231214,S-004,SRC-01,1,111.63,25.46,kWh,Combustão Direta
EM-017997,20240414,S-003,SRC-04,2,33.78,290.3,kWh,Energia Elétrica
EM-017998,20240107,S-003,SRC-03,1,61.36,483.26,kWh,Combustão Direta
EM-017999,20230317,S-005,SRC-04,3,143.16,90.45,kWh,Cadeia de Valor / Transporte
EM-018000,20230225,S-005,SRC-04,1,97.05,345.89,kWh,Combustão Direta
EM-018001,20241116,S-002,SRC-04,1,182.43,290.46,kWh,Combustão Direta
EM-018002,20240509,S-001,SRC-03,2,16.21,227.01,kWh,Energia Elétrica
EM-018003,20230803,S-002,SRC-02,1,154.53,57.92,kWh,Combustão Direta
EM-018004,20230129,S-002,SRC-03,1,168.68,43.81,kWh,Combustão Direta
EM-018005,20241012,S-005,SRC-03,2,23.04,78.03,kWh,Energia Elétrica
EM-018006,20240103,S-001,SRC-03,2,240.0,204.67,kWh,Energia Elétrica
EM-018007,20241226,S-005,SRC-04,1,70.2,123.66,kWh,Combustão Direta
EM-018008,20241224,S-005,SRC-01,2,49.37,128.3,kWh,Energia Elétrica
EM-018009,20240830,S-002,SRC-02,1,28.85,116.19,kWh,Combustão Direta
EM-018010,20230319,S-002,SRC-04,2,366.77,194.04,kWh,Energia Elétrica
EM-018011,20230104,S-003,SRC-03,2,133.63,250.31,kWh,Energia Elétrica
EM-018012,20230110,S-002,SRC-01,2,94.47,74.14,kWh,Energia Elétrica
EM-018013,20240905,S-004,SRC-01,1,115.61,115.28,kWh,Combustão Direta
EM-018014,20240913,S-003,SRC-01,2,46.91,74.43,kWh,Energia Elétrica
EM-018015,20241223,S-002,SRC-02,1,36.64,258.64,kWh,Combustão Direta
EM-018016,20231221,S-003,SRC-02,1,57.75,182.25,kWh,Combustão Direta
EM-018017,20240407,S-001,SRC-04,3,50.43,480.56,kWh,Cadeia de Valor / Transporte
EM-018018,20231229,S-004,SRC-04,2,107.95,477.88,kWh,Energia Elétrica
EM-018019,20230217,S-004,SRC-04,2,71.04,413.38,kWh,Energia Elétrica
EM-018020,20241210,S-003,SRC-02,2,49.05,126.01,kWh,Energia Elétrica
EM-018021,20230929,S-003,SRC-04,1,223.75,434.94,kWh,Combustão Direta
EM-018022,20230808,S-002,SRC-02,2,93.34,38.26,kWh,Energia Elétrica
EM-018023,20240913,S-003,SRC-03,2,57.08,282.81,kWh,Energia Elétrica
EM-018024,20230205,S-003,SRC-01,2,149.39,202.72,kWh,Energia Elétrica
EM-018025,20240903,S-005,SRC-03,3,67.73,43.38,kWh,Cadeia de Valor / Transporte
EM-018026,20240402,S-005,SRC-02,3,4.33,418.63,kWh,Cadeia de Valor / Transporte
EM-018027,20240802,S-003,SRC-02,3,276.73,257.24,kWh,Cadeia de Valor / Transporte
EM-018028,20241002,S-004,SRC-03,2,114.98,395.65,kWh,Energia Elétrica
EM-018029,20230115,S-004,SRC-04,1,90.38,124.71,kWh,Combustão Direta
EM-018030,20230611,S-005,SRC-04,2,45.87,180.72,kWh,Energia Elétrica
EM-018031,20240422,S-002,SRC-03,1,171.45,230.03,kWh,Combustão Direta
EM-018032,20230811,S-003,SRC-01,1,18.56,66.46,kWh,Combustão Direta
EM-018033,20230711,S-004,SRC-03,1,53.9,380.32,kWh,Combustão Direta
EM-018034,20230420,S-003,SRC-02,2,93.63,199.8,kWh,Energia Elétrica
EM-018035,20241227,S-003,SRC-01,1,44.64,232.27,kWh,Combustão Direta
EM-018036,20240925,S-005,SRC-03,2,62.95,499.49,kWh,Energia Elétrica
EM-018037,20230627,S-005,SRC-01,1,34.32,194.26,kWh,Combustão Direta
EM-018038,20240129,S-005,SRC-03,1,194.62,147.7,kWh,Combustão Direta
EM-018039,20230331,S-004,SRC-03,1,125.42,385.29,kWh,Combustão Direta
EM-018040,20231007,S-005,SRC-04,1,268.89,161.5,kWh,Combustão Direta
EM-018041,20230323,S-002,SRC-03,1,162.06,86.31,kWh,Combustão Direta
EM-018042,20230901,S-001,SRC-03,2,220.09,35.82,kWh,Energia Elétrica
EM-018043,20241102,S-001,SRC-01,3,137.47,10.17,kWh,Cadeia de Valor / Transporte
EM-018044,20230823,S-001,SRC-01,3,28.41,156.2,kWh,Cadeia de Valor / Transporte
EM-018045,20230131,S-001,SRC-03,1,16.15,241.48,kWh,Combustão Direta
EM-018046,20230714,S-001,SRC-01,1,50.91,211.29,kWh,Combustão Direta
EM-018047,20230520,S-002,SRC-04,2,31.79,343.7,kWh,Energia Elétrica
EM-018048,20230829,S-003,SRC-01,1,199.86,490.48,kWh,Combustão Direta
EM-018049,20230530,S-002,SRC-04,2,126.64,449.73,kWh,Energia Elétrica
EM-018050,20240316,S-004,SRC-01,1,173.53,158.62,kWh,Combustão Direta
EM-018051,20230326,S-001,SRC-02,2,111.54,489.08,kWh,Energia Elétrica
EM-018052,20230107,S-003,SRC-03,1,66.87,409.06,kWh,Combustão Direta
EM-018053,20231010,S-001,SRC-04,1,120.38,75.67,kWh,Combustão Direta
EM-018054,20240613,S-002,SRC-03,1,89.62,114.75,kWh,Combustão Direta
EM-018055,20240404,S-002,SRC-02,2,61.64,81.94,kWh,Energia Elétrica
EM-018056,20231108,S-004,SRC-04,2,244.63,193.4,kWh,Energia Elétrica
EM-018057,20230219,S-005,SRC-03,1,50.59,395.4,kWh,Combustão Direta
EM-018058,20240502,S-001,SRC-01,2,78.28,63.26,kWh,Energia Elétrica
EM-018059,20240607,S-004,SRC-04,1,48.37,497.96,kWh,Combustão Direta
EM-018060,20240911,S-002,SRC-01,1,212.1,449.38,kWh,Combustão Direta
EM-018061,20230828,S-005,SRC-02,2,95.41,70.04,kWh,Energia Elétrica
EM-018062,20240322,S-001,SRC-04,2,123.93,184.34,kWh,Energia Elétrica
EM-018063,20240228,S-003,SRC-01,1,127.77,381.82,kWh,Combustão Direta
EM-018064,20230320,S-003,SRC-04,1,91.59,238.91,kWh,Combustão Direta
EM-018065,20230227,S-003,SRC-03,2,65.26,92.36,kWh,Energia Elétrica
EM-018066,20231120,S-004,SRC-03,3,89.83,442.24,kWh,Cadeia de Valor / Transporte
EM-018067,20230609,S-004,SRC-01,2,69.32,414.49,kWh,Energia Elétrica
EM-018068,20230122,S-001,SRC-04,3,82.65,437.52,kWh,Cadeia de Valor / Transporte
EM-018069,20241012,S-002,SRC-02,1,62.36,488.1,kWh,Combustão Direta
EM-018070,20230123,S-005,SRC-03,2,38.24,276.43,kWh,Energia Elétrica
EM-018071,20230831,S-003,SRC-03,1,155.86,145.12,kWh,Combustão Direta
EM-018072,20240623,S-002,SRC-01,1,93.42,253.95,kWh,Combustão Direta
EM-018073,20230107,S-004,SRC-02,1,268.8,77.02,kWh,Combustão Direta
EM-018074,20240711,S-003,SRC-02,3,15.29,222.95,kWh,Cadeia de Valor / Transporte
EM-018075,20230401,S-003,SRC-03,2,52.63,302.82,kWh,Energia Elétrica
EM-018076,20230318,S-004,SRC-01,1,160.62,382.49,kWh,Combustão Direta
EM-018077,20230716,S-005,SRC-01,2,67.38,413.66,kWh,Energia Elétrica
EM-018078,20231105,S-005,SRC-03,2,85.43,488.78,kWh,Energia Elétrica
EM-018079,20240827,S-001,SRC-03,2,180.03,21.52,kWh,Energia Elétrica
EM-018080,20240117,S-001,SRC-01,3,90.04,15.39,kWh,Cadeia de Valor / Transporte
EM-018081,20230116,S-005,SRC-03,2,132.86,259.83,kWh,Energia Elétrica
EM-018082,20241013,S-004,SRC-04,1,95.72,446.22,kWh,Combustão Direta
EM-018083,20241212,S-005,SRC-03,2,62.67,26.5,kWh,Energia Elétrica
EM-018084,20230808,S-002,SRC-03,1,55.71,211.19,kWh,Combustão Direta
EM-018085,20230910,S-002,SRC-01,2,50.82,267.01,kWh,Energia Elétrica
EM-018086,20240630,S-002,SRC-01,1,73.26,400.33,kWh,Combustão Direta
EM-018087,20230514,S-003,SRC-03,1,80.97,81.88,kWh,Combustão Direta
EM-018088,20230525,S-004,SRC-04,1,158.63,50.06,kWh,Combustão Direta
EM-018089,20240524,S-004,SRC-04,2,105.87,130.16,kWh,Energia Elétrica
EM-018090,20230615,S-004,SRC-02,2,113.4,196.93,kWh,Energia Elétrica
EM-018091,20240306,S-001,SRC-03,3,18.74,246.81,kWh,Cadeia de Valor / Transporte
EM-018092,20231121,S-001,SRC-03,1,56.3,154.25,kWh,Combustão Direta
EM-018093,20240602,S-004,SRC-01,1,150.15,254.89,kWh,Combustão Direta
EM-018094,20241119,S-004,SRC-01,3,118.72,30.01,kWh,Cadeia de Valor / Transporte
EM-018095,20230107,S-002,SRC-03,2,33.91,304.01,kWh,Energia Elétrica
EM-018096,20240525,S-003,SRC-02,2,88.62,416.71,kWh,Energia Elétrica
EM-018097,20240914,S-004,SRC-04,2,150.96,218.4,kWh,Energia Elétrica
EM-018098,20230115,S-004,SRC-02,1,65.81,461.16,kWh,Combustão Direta
EM-018099,20230301,S-002,SRC-01,2,73.58,315.89,kWh,Energia Elétrica
EM-018100,20230220,S-001,SRC-02,1,11.85,240.17,kWh,Combustão Direta
EM-018101,20241105,S-005,SRC-01,3,53.18,409.59,kWh,Cadeia de Valor / Transporte
EM-018102,20230705,S-004,SRC-03,1,23.78,449.97,kWh,Combustão Direta
EM-018103,20240727,S-002,SRC-03,2,39.68,48.52,kWh,Energia Elétrica
EM-018104,20240813,S-002,SRC-03,1,154.31,376.31,kWh,Combustão Direta
EM-018105,20240422,S-002,SRC-04,3,50.19,102.78,kWh,Cadeia de Valor / Transporte
EM-018106,20230115,S-001,SRC-03,3,38.08,478.61,kWh,Cadeia de Valor / Transporte
EM-018107,20240507,S-003,SRC-02,3,63.08,173.37,kWh,Cadeia de Valor / Transporte
EM-018108,20230126,S-001,SRC-01,3,63.57,96.13,kWh,Cadeia de Valor / Transporte
EM-018109,20231129,S-004,SRC-04,2,100.04,121.41,kWh,Energia Elétrica
EM-018110,20240115,S-001,SRC-01,2,86.36,257.09,kWh,Energia Elétrica
EM-018111,20231217,S-005,SRC-04,2,99.56,35.89,kWh,Energia Elétrica
EM-018112,20230326,S-004,SRC-02,3,65.99,376.26,kWh,Cadeia de Valor / Transporte
EM-018113,20230717,S-001,SRC-03,1,137.89,401.91,kWh,Combustão Direta
EM-018114,20230815,S-005,SRC-01,2,57.47,125.72,kWh,Energia Elétrica
EM-018115,20230521,S-005,SRC-04,3,160.04,340.16,kWh,Cadeia de Valor / Transporte
EM-018116,20231220,S-005,SRC-04,2,29.72,57.67,kWh,Energia Elétrica
EM-018117,20241230,S-003,SRC-03,3,204.92,326.58,kWh,Cadeia de Valor / Transporte
EM-018118,20230426,S-003,SRC-02,1,294.36,466.06,kWh,Combustão Direta
EM-018119,20230125,S-002,SRC-03,1,101.83,286.62,kWh,Combustão Direta
EM-018120,20230417,S-004,SRC-04,2,19.23,415.76,kWh,Energia Elétrica
EM-018121,20241203,S-001,SRC-01,3,17.45,355.18,kWh,Cadeia de Valor / Transporte
EM-018122,20230616,S-002,SRC-04,2,99.34,172.89,kWh,Energia Elétrica
EM-018123,20230219,S-004,SRC-03,1,102.8,134.03,kWh,Combustão Direta
EM-018124,20240131,S-001,SRC-02,1,161.33,124.56,kWh,Combustão Direta
EM-018125,20240215,S-005,SRC-03,3,119.16,354.06,kWh,Cadeia de Valor / Transporte
EM-018126,20240607,S-004,SRC-03,2,57.86,393.8,kWh,Energia Elétrica
EM-018127,20240516,S-003,SRC-01,2,129.54,386.26,kWh,Energia Elétrica
EM-018128,20230730,S-001,SRC-04,2,118.7,366.64,kWh,Energia Elétrica
EM-018129,20240728,S-005,SRC-01,3,37.75,125.55,kWh,Cadeia de Valor / Transporte
EM-018130,20231125,S-003,SRC-01,1,33.82,386.43,kWh,Combustão Direta
EM-018131,20241113,S-003,SRC-03,2,50.84,88.73,kWh,Energia Elétrica
EM-018132,20231006,S-001,SRC-03,3,129.9,220.22,kWh,Cadeia de Valor / Transporte
EM-018133,20240521,S-005,SRC-03,1,123.05,395.86,kWh,Combustão Direta
EM-018134,20240424,S-002,SRC-02,2,39.71,121.76,kWh,Energia Elétrica
EM-018135,20241124,S-003,SRC-01,1,249.55,29.27,kWh,Combustão Direta
EM-018136,20240409,S-005,SRC-01,2,90.92,164.39,kWh,Energia Elétrica
EM-018137,20230218,S-004,SRC-02,2,62.01,250.49,kWh,Energia Elétrica
EM-018138,20241226,S-001,SRC-02,1,69.7,449.39,kWh,Combustão Direta
EM-018139,20230919,S-004,SRC-01,2,139.86,375.24,kWh,Energia Elétrica
EM-018140,20230413,S-002,SRC-03,3,22.04,488.34,kWh,Cadeia de Valor / Transporte
EM-018141,20240920,S-003,SRC-04,2,155.75,95.62,kWh,Energia Elétrica
EM-018142,20230630,S-004,SRC-02,3,64.45,359.98,kWh,Cadeia de Valor / Transporte
